id;pais;ISO2;continente;subcontinente;topico_number;topico;importancia_topico;periodo;cantidad
9290;Nepal;NP;Asia;Asia del Sur;Topic41;T41 - Lugar de trabajo;0.0124153498333333;2016_2018;15
9293;Nepal;NP;Asia;Asia del Sur;Topic43;T43 - Inequidad de género;0.170052670444444;2013_2015;9
9294;Nepal;NP;Asia;Asia del Sur;Topic43;T43 - Inequidad de género;0.1205417602;2016_2018;15
9297;Nepal;NP;Asia;Asia del Sur;Topic48;T48 - Imagen corporal;0.00790067716666667;2013_2015;9
9298;Nepal;NP;Asia;Asia del Sur;Topic48;T48 - Imagen corporal;0.0040632054;2016_2018;15
9301;Nepal;NP;Asia;Asia del Sur;Topic52;T52 - Experimentos;0.0206922497222222;2013_2015;9
9302;Nepal;NP;Asia;Asia del Sur;Topic52;T52 - Experimentos;0.00451467266666667;2016_2018;15
9305;Nepal;NP;Asia;Asia del Sur;Topic55;T55 - Racismo;0.0361173813333333;2013_2015;9
9306;Nepal;NP;Asia;Asia del Sur;Topic55;T55 - Racismo;0.0647855527666667;2016_2018;15
9309;Nepal;NP;Asia;Asia del Sur;Topic59;T59 - Escuela;0.0568096310555555;2013_2015;9
9310;Nepal;NP;Asia;Asia del Sur;Topic59;T59 - Escuela;0.0227990969666667;2016_2018;15
9313;Nepal;NP;Asia;Asia del Sur;Topic62;T62 - Violencia domestica;0.00827689988888889;2013_2015;9
9314;Nepal;NP;Asia;Asia del Sur;Topic62;T62 - Violencia domestica;0.0173814897666667;2016_2018;15
9317;Nepal;NP;Asia;Asia del Sur;Topic72;T72 - Abuso de sustancias;0.0425131676111111;2013_2015;9
9318;Nepal;NP;Asia;Asia del Sur;Topic72;T72 - Abuso de sustancias;0.0119638825666667;2016_2018;15
9321;Nepal;NP;Asia;Asia del Sur;Topic73;T73 - Estereotipos de género;0.0628291946111111;2013_2015;9
9322;Nepal;NP;Asia;Asia del Sur;Topic73;T73 - Estereotipos de género;0.0343115122666667;2016_2018;15
9325;Nepal;NP;Asia;Asia del Sur;Topic84;T84 - Acoso (Bullying);0.0289691496111111;2013_2015;9
9326;Nepal;NP;Asia;Asia del Sur;Topic84;T84 - Acoso (Bullying);0.0148984198;2016_2018;15
9329;Nepal;NP;Asia;Asia del Sur;Topic90;T90 - Terapia;0.00714823172222222;2013_2015;9
9330;Nepal;NP;Asia;Asia del Sur;Topic90;T90 - Terapia;0.0221218960666667;2016_2018;15
9333;Nepal;NP;Asia;Asia del Sur;Topic92;T92 - Género y trabajo;0.0188111361111111;2013_2015;9
9334;Nepal;NP;Asia;Asia del Sur;Topic92;T92 - Género y trabajo;0.0857787806666667;2016_2018;15
9337;Nepal;NP;Asia;Asia del Sur;Topic94;T94 - Diversidad de género;0.0139202407222222;2013_2015;9
9338;Nepal;NP;Asia;Asia del Sur;Topic94;T94 - Diversidad de género;0.00993227986666667;2016_2018;15
9341;Nepal;NP;Asia;Asia del Sur;Topic96;T96 - Teoría feminista;0.0470278402777778;2013_2015;9
9342;Nepal;NP;Asia;Asia del Sur;Topic96;T96 - Teoría feminista;0.0485327311666667;2016_2018;15
9345;Nepal;NP;Asia;Asia del Sur;Topic97;T97 - Acoso sexual;0.0353649358888889;2013_2015;9
9346;Nepal;NP;Asia;Asia del Sur;Topic97;T97 - Acoso sexual;0.006772009;2016_2018;15
9349;Nepal;NP;Asia;Asia del Sur;Topic99;T99 - Cine;0.0176824679444444;2013_2015;9
9350;Nepal;NP;Asia;Asia del Sur;Topic99;T99 - Cine;0.0027088036;2016_2018;15
9351;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic03;T03 - Educacion superior;0.0176140382478261;2004_2006;46
9352;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic03;T03 - Educacion superior;0.0361587902558823;2007_2009;68
9353;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic03;T03 - Educacion superior;0.0373478611852174;2010_2012;115
9354;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic03;T03 - Educacion superior;0.0308696091530973;2013_2015;113
9355;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic03;T03 - Educacion superior;0.0432045752716216;2016_2018;148
9356;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic06;T06 - Religión;0.0312630116086956;2004_2006;46
9357;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic06;T06 - Religión;0.02542979115;2007_2009;68
9358;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic06;T06 - Religión;0.0192763154504348;2010_2012;115
9359;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic06;T06 - Religión;0.0387228128893805;2013_2015;113
9360;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic06;T06 - Religión;0.0255482897108108;2016_2018;148
9361;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic08;T08 - Analisis estadístico;0.0518127228978261;2004_2006;46
9362;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic08;T08 - Analisis estadístico;0.0178988590852941;2007_2009;68
9363;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic08;T08 - Analisis estadístico;0.0181935477313043;2010_2012;115
9364;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic08;T08 - Analisis estadístico;0.0269119669539823;2013_2015;113
9365;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic08;T08 - Analisis estadístico;0.0219696331743243;2016_2018;148
9366;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic09;T09 - Familia;0.0090357728673913;2004_2006;46
9367;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic09;T09 - Familia;0.0169703880088235;2007_2009;68
9368;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic09;T09 - Familia;0.0192153144521739;2010_2012;115
9369;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic09;T09 - Familia;0.0122143702380531;2013_2015;113
9370;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic09;T09 - Familia;0.0117550572324324;2016_2018;148
9371;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic11;T11 - Enferm. transm. Sexual;0.0178809176152174;2004_2006;46
9372;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic11;T11 - Enferm. transm. Sexual;0.00884626608970588;2007_2009;68
9373;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic11;T11 - Enferm. transm. Sexual;0.00976015972173913;2010_2012;115
9374;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic11;T11 - Enferm. transm. Sexual;0.00959146227079646;2013_2015;113
9375;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic11;T11 - Enferm. transm. Sexual;0.0105226722;2016_2018;148
9376;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic12;T12 - Cuestionarios;0.0599716064152174;2004_2006;46
9377;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic12;T12 - Cuestionarios;0.0356171821279412;2007_2009;68
9378;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic12;T12 - Cuestionarios;0.01999307718;2010_2012;115
9379;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic12;T12 - Cuestionarios;0.022178316480531;2013_2015;113
9380;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic12;T12 - Cuestionarios;0.0199433077844595;2016_2018;148
9381;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic16;T16 - Trabajadoras sexuales;0.0117808177891304;2004_2006;46
9382;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic16;T16 - Trabajadoras sexuales;0.0128954316176471;2007_2009;68
9383;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic16;T16 - Trabajadoras sexuales;0.0178580422408696;2010_2012;115
9384;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic16;T16 - Trabajadoras sexuales;0.0165444964088496;2013_2015;113
9385;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic16;T16 - Trabajadoras sexuales;0.0170282431885135;2016_2018;148
9386;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic17;T17 - Autoestima;0.0133820939934783;2004_2006;46
9387;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic17;T17 - Autoestima;0.0208132266308824;2007_2009;68
9388;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic17;T17 - Autoestima;0.0155247540573913;2010_2012;115
9389;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic17;T17 - Autoestima;0.0204866184424779;2013_2015;113
9390;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic17;T17 - Autoestima;0.024695100072973;2016_2018;148
9391;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic21;T21 - Identidades de genero;0.0685879974195652;2004_2006;46
9392;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic21;T21 - Identidades de genero;0.08856582435;2007_2009;68
9393;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic21;T21 - Identidades de genero;0.0528573649930435;2010_2012;115
9394;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic21;T21 - Identidades de genero;0.0757694479061947;2013_2015;113
9395;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic21;T21 - Identidades de genero;0.0810174660263513;2016_2018;148
9396;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic30;T30 - Cigarrillo;0.0168515257695652;2004_2006;46
9397;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic30;T30 - Cigarrillo;0.0104452996102941;2007_2009;68
9398;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic30;T30 - Cigarrillo;0.00678636105652174;2010_2012;115
9399;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic30;T30 - Cigarrillo;0.00987082524955752;2013_2015;113
9400;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic30;T30 - Cigarrillo;0.0132007396743243;2016_2018;148
9401;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic32;T32 - Orientación sexual;0.0110564309347826;2004_2006;46
9402;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic32;T32 - Orientación sexual;0.0302268917117647;2007_2009;68
9403;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic32;T32 - Orientación sexual;0.019779573686087;2010_2012;115
9404;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic32;T32 - Orientación sexual;0.0147131168814159;2013_2015;113
9405;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic32;T32 - Orientación sexual;0.017395588727027;2016_2018;148
9406;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic33;T33 - Marketing;0.00926452661086956;2004_2006;46
9407;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic33;T33 - Marketing;0.0251976733808824;2007_2009;68
9408;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic33;T33 - Marketing;0.0236683873252174;2010_2012;115
9409;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic33;T33 - Marketing;0.0178637104752212;2013_2015;113
9410;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic33;T33 - Marketing;0.0230124205094595;2016_2018;148
9411;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic36;T36 - Violencia de pareja;0.0163177670347826;2004_2006;46
9412;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic36;T36 - Violencia de pareja;0.0104452996102941;2007_2009;68
9413;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic36;T36 - Violencia de pareja;0.00963815772521739;2010_2012;115
9414;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic36;T36 - Violencia de pareja;0.00637878801504425;2013_2015;113
9415;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic36;T36 - Violencia de pareja;0.00689661623918919;2016_2018;148
9416;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic38;T38 - Lenguaje feminista;0.0037744367673913;2004_2006;46
9417;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic38;T38 - Lenguaje feminista;0.00495184574117647;2007_2009;68
9418;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic38;T38 - Lenguaje feminista;0.00452932412086956;2010_2012;115
9419;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic38;T38 - Lenguaje feminista;0.00738759877168142;2013_2015;113
9420;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic38;T38 - Lenguaje feminista;0.00515468739527027;2016_2018;148
9421;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic41;T41 - Lugar de trabajo;0.0251629117826087;2004_2006;46
9422;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic41;T41 - Lugar de trabajo;0.0494926665485294;2007_2009;68
9423;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic41;T41 - Lugar de trabajo;0.0331692928043478;2010_2012;115
9424;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic41;T41 - Lugar de trabajo;0.0310713713044248;2013_2015;113
9425;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic41;T41 - Lugar de trabajo;0.0321605094040541;2016_2018;148
9426;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic43;T43 - Inequidad de género;0.02893734855;2004_2006;46
9427;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic43;T43 - Inequidad de género;0.0252234642441176;2007_2009;68
9428;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic43;T43 - Inequidad de género;0.0281367104478261;2010_2012;115
9429;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic43;T43 - Inequidad de género;0.0131766204982301;2013_2015;113
9430;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic43;T43 - Inequidad de género;0.0272072695621622;2016_2018;148
9431;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic48;T48 - Imagen corporal;0.0347324433847826;2004_2006;46
9432;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic48;T48 - Imagen corporal;0.0103421361573529;2007_2009;68
9433;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic48;T48 - Imagen corporal;0.0221433623686957;2010_2012;115
9434;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic48;T48 - Imagen corporal;0.0215419896955752;2013_2015;113
9435;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic48;T48 - Imagen corporal;0.018556874622973;2016_2018;148
9436;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic52;T52 - Experimentos;0.0541002603326087;2004_2006;46
9437;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic52;T52 - Experimentos;0.0284473221485294;2007_2009;68
9438;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic52;T52 - Experimentos;0.0404894125956522;2010_2012;115
9439;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic52;T52 - Experimentos;0.0243666598141593;2013_2015;113
9440;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic52;T52 - Experimentos;0.0336891408385135;2016_2018;148
9441;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic55;T55 - Racismo;0.0221509874934783;2004_2006;46
9442;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic55;T55 - Racismo;0.0280346683367647;2007_2009;68
9443;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic55;T55 - Racismo;0.0309580066173913;2010_2012;115
9444;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic55;T55 - Racismo;0.0283553423442478;2013_2015;113
9445;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic55;T55 - Racismo;0.0315917163121622;2016_2018;148
9446;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic59;T59 - Escuela;0.00880701912391304;2004_2006;46
9447;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic59;T59 - Escuela;0.0206584814514706;2007_2009;68
9448;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic59;T59 - Escuela;0.0139234778530435;2010_2012;115
9449;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic59;T59 - Escuela;0.0155512058176991;2013_2015;113
9450;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic59;T59 - Escuela;0.0202632538986486;2016_2018;148
9451;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic62;T62 - Violencia domestica;0.0186434300934783;2004_2006;46
9452;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic62;T62 - Violencia domestica;0.0134370397455882;2007_2009;68
9453;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic62;T62 - Violencia domestica;0.0156010053052174;2010_2012;115
9454;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic62;T62 - Violencia domestica;0.0215730300265487;2013_2015;113
9455;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic62;T62 - Violencia domestica;0.0146582719722973;2016_2018;148
9456;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic72;T72 - Abuso de sustancias;0.0247054042956522;2004_2006;46
9457;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic72;T72 - Abuso de sustancias;0.0100068549352941;2007_2009;68
9458;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic72;T72 - Abuso de sustancias;0.0217926066286957;2010_2012;115
9459;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic72;T72 - Abuso de sustancias;0.0183758759362832;2013_2015;113
9460;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic72;T72 - Abuso de sustancias;0.018853121025;2016_2018;148
9461;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic73;T73 - Estereotipos de género;0.0256966705173913;2004_2006;46
9462;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic73;T73 - Estereotipos de género;0.0239339210823529;2007_2009;68
9463;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic73;T73 - Estereotipos de género;0.0172175317591304;2010_2012;115
9464;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic73;T73 - Estereotipos de género;0.0228146432654867;2013_2015;113
9465;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic73;T73 - Estereotipos de género;0.0192797158439189;2016_2018;148
9466;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic84;T84 - Acoso (Bullying);0.0619541388586956;2004_2006;46
9467;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic84;T84 - Acoso (Bullying);0.0342760572397059;2007_2009;68
9468;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic84;T84 - Acoso (Bullying);0.0306377513765217;2010_2012;115
9469;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic84;T84 - Acoso (Bullying);0.0464052948053097;2013_2015;113
9470;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic84;T84 - Acoso (Bullying);0.0359643132060811;2016_2018;148
9471;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic90;T90 - Terapia;0.0372487345630435;2004_2006;46
9472;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic90;T90 - Terapia;0.0171251331882353;2007_2009;68
9473;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic90;T90 - Terapia;0.0223568658626087;2010_2012;115
9474;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic90;T90 - Terapia;0.0252978697433628;2013_2015;113
9475;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic90;T90 - Terapia;0.0118024566567568;2016_2018;148
9476;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic92;T92 - Género y trabajo;0.0182240482304348;2004_2006;46
9477;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic92;T92 - Género y trabajo;0.0133596671558824;2007_2009;68
9478;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic92;T92 - Género y trabajo;0.0268404392347826;2010_2012;115
9479;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic92;T92 - Género y trabajo;0.0107089141858407;2013_2015;113
9480;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic92;T92 - Género y trabajo;0.0195048631094595;2016_2018;148
9481;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic94;T94 - Diversidad de género;0.0104464209521739;2004_2006;46
9482;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic94;T94 - Diversidad de género;0.0111158620544118;2007_2009;68
9483;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic94;T94 - Diversidad de género;0.0126882076382609;2010_2012;115
9484;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic94;T94 - Diversidad de género;0.0170256215389381;2013_2015;113
9485;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic94;T94 - Diversidad de género;0.0155825607466216;2016_2018;148
9486;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic96;T96 - Teoría feminista;0.0967628334913044;2004_2006;46
9487;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic96;T96 - Teoría feminista;0.0963804559102941;2007_2009;68
9488;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic96;T96 - Teoría feminista;0.10344244280087;2010_2012;115
9489;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic96;T96 - Teoría feminista;0.150700806876106;2013_2015;113
9490;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic96;T96 - Teoría feminista;0.100344581294595;2016_2018;148
9491;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic97;T97 - Acoso sexual;0.0167371488978261;2004_2006;46
9492;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic97;T97 - Acoso sexual;0.0171251331882353;2007_2009;68
9493;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic97;T97 - Acoso sexual;0.0125357051426087;2010_2012;115
9494;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic97;T97 - Acoso sexual;0.0162496132646018;2013_2015;113
9495;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic97;T97 - Acoso sexual;0.0154640621858108;2016_2018;148
9496;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic99;T99 - Cine;0.0150977470695652;2004_2006;46
9497;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic99;T99 - Cine;0.0186210032558824;2007_2009;68
9498;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic99;T99 - Cine;0.0148232425773913;2010_2012;115
9499;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic99;T99 - Cine;0.0339115615884956;2013_2015;113
9500;Nueva Zelanda;NZ;Oceania;Australia y Nueva Zelanda;Topic99;T99 - Cine;0.0189242201614865;2016_2018;148
9503;Omán;OM;Asia;Asia Occidental;Topic03;T03 - Educacion superior;0.1209335199;2013_2015;10
9504;Omán;OM;Asia;Asia Occidental;Topic03;T03 - Educacion superior;0.0906647792466667;2016_2018;15
9507;Omán;OM;Asia;Asia Occidental;Topic06;T06 - Religión;0.02376237584;2013_2015;10
9508;Omán;OM;Asia;Asia Occidental;Topic06;T06 - Religión;0.00155586984666667;2016_2018;15
9511;Omán;OM;Asia;Asia Occidental;Topic08;T08 - Analisis estadístico;0.02312588363;2013_2015;10
9512;Omán;OM;Asia;Asia Occidental;Topic08;T08 - Analisis estadístico;0.00721357838;2016_2018;15
9515;Omán;OM;Asia;Asia Occidental;Topic09;T09 - Familia;0.0233380477;2013_2015;10
9516;Omán;OM;Asia;Asia Occidental;Topic09;T09 - Familia;0.0193776517266667;2016_2018;15
9519;Omán;OM;Asia;Asia Occidental;Topic11;T11 - Enferm. transm. Sexual;0.03628005597;2013_2015;10
9520;Omán;OM;Asia;Asia Occidental;Topic11;T11 - Enferm. transm. Sexual;0.01654879746;2016_2018;15
9523;Omán;OM;Asia;Asia Occidental;Topic12;T12 - Cuestionarios;0.07362093229;2013_2015;10
9524;Omán;OM;Asia;Asia Occidental;Topic12;T12 - Cuestionarios;0.127581327426667;2016_2018;15
9527;Omán;OM;Asia;Asia Occidental;Topic16;T16 - Trabajadoras sexuales;0.00891089094;2013_2015;10
9528;Omán;OM;Asia;Asia Occidental;Topic16;T16 - Trabajadoras sexuales;0.00339462512;2016_2018;15
9531;Omán;OM;Asia;Asia Occidental;Topic17;T17 - Autoestima;0.01421499269;2013_2015;10
9532;Omán;OM;Asia;Asia Occidental;Topic17;T17 - Autoestima;0.0233380477;2016_2018;15
9535;Omán;OM;Asia;Asia Occidental;Topic21;T21 - Identidades de genero;0.0084865628;2013_2015;10
9536;Omán;OM;Asia;Asia Occidental;Topic21;T21 - Identidades de genero;0.0387553034533333;2016_2018;15
9539;Omán;OM;Asia;Asia Occidental;Topic30;T30 - Cigarrillo;0.00084865628;2013_2015;10
9540;Omán;OM;Asia;Asia Occidental;Topic30;T30 - Cigarrillo;0.0243281466933333;2016_2018;15
9543;Omán;OM;Asia;Asia Occidental;Topic32;T32 - Orientación sexual;0.10141442546;2013_2015;10
9544;Omán;OM;Asia;Asia Occidental;Topic32;T32 - Orientación sexual;0.0148514849;2016_2018;15
9547;Omán;OM;Asia;Asia Occidental;Topic33;T33 - Marketing;0.01612446932;2013_2015;10
9548;Omán;OM;Asia;Asia Occidental;Topic33;T33 - Marketing;0.0753889662066667;2016_2018;15
9551;Omán;OM;Asia;Asia Occidental;Topic36;T36 - Violencia de pareja;0.00806223466;2013_2015;10
9552;Omán;OM;Asia;Asia Occidental;Topic36;T36 - Violencia de pareja;0.00565770853333333;2016_2018;15
9555;Omán;OM;Asia;Asia Occidental;Topic38;T38 - Lenguaje feminista;0.00318246105;2013_2015;10
9556;Omán;OM;Asia;Asia Occidental;Topic38;T38 - Lenguaje feminista;0.00919377636666667;2016_2018;15
9559;Omán;OM;Asia;Asia Occidental;Topic41;T41 - Lugar de trabajo;0.04391796249;2013_2015;10
9560;Omán;OM;Asia;Asia Occidental;Topic41;T41 - Lugar de trabajo;0.0304101833666667;2016_2018;15
9563;Omán;OM;Asia;Asia Occidental;Topic43;T43 - Inequidad de género;0.10799151163;2013_2015;10
9564;Omán;OM;Asia;Asia Occidental;Topic43;T43 - Inequidad de género;0.0155586984666667;2016_2018;15
